Location,Address,Resolved Address,Wind Direction,Latitude,Cloud Cover,Minimum Temperature,Date time,Precipitation,Dew Point,Relative Humidity,id,Precipitation Cover,Longitude,Info,Temperature,Maximum Temperature,Visibility,Wind Speed,Heat Index,Weather Type,Snow Depth,Sea Level Pressure,Name,Wind Gust,Wind Chill
Golden,"Golden, CO","Golden, CO",132,,,54.8,05/24/2019 23:00:00,,27,34.06,,,,,54.8,54.8,10,2.7,,,,,,,
Golden,"Golden, CO","Golden, CO",336,,,52.2,05/25/2019 00:00:00,,28.7,40.18,,,,,52.2,52.2,10,8.2,,,,,,,
Golden,"Golden, CO","Golden, CO",300,,,51,05/25/2019 01:00:00,,29.2,42.81,,,,,51,51,10,2.4,,,,,,,
Golden,"Golden, CO","Golden, CO",82,,,48.6,05/25/2019 02:00:00,,30.7,49.78,,,,,48.6,48.6,10,4.2,,,,,,,47.1
Golden,"Golden, CO","Golden, CO",,,,47.8,05/25/2019 03:00:00,,32.2,54.48,,,,,47.8,47.8,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",240,,,43.8,05/25/2019 04:00:00,,31.4,61.42,,,,,43.8,43.8,10,2,,,,,,,
Golden,"Golden, CO","Golden, CO",201,,,44.8,05/25/2019 05:00:00,,29.8,55.48,,,,,44.8,44.8,10,2.4,,,,,,,
Golden,"Golden, CO","Golden, CO",199,,,42.3,05/25/2019 06:00:00,,31.6,65.64,,,,,42.3,42.3,10,3.4,,,,,,,40.6
Golden,"Golden, CO","Golden, CO",190,,,46.5,05/25/2019 07:00:00,,33,59.28,,,,,46.5,46.5,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",190,,,54.3,05/25/2019 08:00:00,,33.3,44.7,,,,,54.3,54.3,10,2.2,,,,,,,
Golden,"Golden, CO","Golden, CO",130,,,59.3,05/25/2019 09:00:00,,32.3,36.04,,,,,59.3,59.3,10,4.9,,,,,,,
Golden,"Golden, CO","Golden, CO",149,,,62.7,05/25/2019 10:00:00,,32.9,32.62,,,,,62.7,62.7,10,9.1,,,,,,,
Golden,"Golden, CO","Golden, CO",155,,,64.5,05/25/2019 11:00:00,,34.3,32.44,,,,,64.5,64.5,10,7.1,,,,,,,
Golden,"Golden, CO","Golden, CO",105,,26.4,68.1,05/25/2019 12:00:00,,33.7,27.97,,,,,68.1,68.1,10,10.7,,,,,,,
Golden,"Golden, CO","Golden, CO",130,,47.6,68.9,05/25/2019 13:00:00,,33.3,26.71,,,,,68.9,68.9,10,8.8,,,,,,,
Golden,"Golden, CO","Golden, CO",129,,26.4,71.9,05/25/2019 14:00:00,,34.5,25.3,,,,,71.9,71.9,10,14.1,,,,,,,
Golden,"Golden, CO","Golden, CO",99,,26.4,73.3,05/25/2019 15:00:00,,36.3,25.94,,,,,73.3,73.3,10,12.3,,,,,,,
Golden,"Golden, CO","Golden, CO",131,,,74,05/25/2019 16:00:00,,34.9,24.01,,,,,74,74,10,12.5,,,,,,,
Golden,"Golden, CO","Golden, CO",111,,,74.3,05/25/2019 17:00:00,,33.5,22.39,,,,,74.3,74.3,10,7.9,,,,,,,
Golden,"Golden, CO","Golden, CO",,,90,70.1,05/25/2019 18:00:00,,37.1,29.92,,,,,70.1,70.1,10,5.8,,,,1010.5,,,
Golden,"Golden, CO","Golden, CO",,,,66.3,05/25/2019 19:00:00,,35.7,32.19,,,,,66.3,66.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",199,,26.4,68,05/25/2019 20:00:00,,35.5,30.09,,,,,68,68,10,4,,,,,,,
Golden,"Golden, CO","Golden, CO",260,,,62.1,05/25/2019 21:00:00,,38.8,42.19,,,,,62.1,62.1,10,2.5,,,,,,,
Golden,"Golden, CO","Golden, CO",300,,,57.3,05/25/2019 22:00:00,,39.5,51.36,,,,,57.3,57.3,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",347,,,58.6,05/25/2019 23:00:00,,40.9,51.66,,,,,58.6,58.6,10,4.7,,,,,,,
Golden,"Golden, CO","Golden, CO",274,,,57.1,05/26/2019 00:00:00,,40.2,53.18,,,,,57.1,57.1,10,9.3,,,,,,,
Golden,"Golden, CO","Golden, CO",340,,,55.2,05/26/2019 01:00:00,,41.9,60.73,,,,,55.2,55.2,10,6.1,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,51.9,05/26/2019 02:00:00,,38.6,60.49,,,,,51.9,51.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,50.2,05/26/2019 03:00:00,,42.2,73.9,,,,,50.2,50.2,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",294,,,49.8,05/26/2019 04:00:00,,42.2,75.05,,,,,49.8,49.8,10,8.3,,,,,,,46.4
Golden,"Golden, CO","Golden, CO",220,,73.6,47.6,05/26/2019 05:00:00,,41.4,78.96,,,,,47.6,47.6,10,2.5,,,,,,,
Golden,"Golden, CO","Golden, CO",280,,100,53,05/26/2019 06:00:00,,50.6,91.73,,,,,53,53,7,3.4,,,,,,,
Golden,"Golden, CO","Golden, CO",,,100,51.9,05/26/2019 07:00:00,,37.5,57.81,,,,,51.9,51.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,100,50.1,05/26/2019 08:00:00,,47.9,92.25,,,,,50.1,50.1,0.7,3.4,,Mist,,1013,,,
Golden,"Golden, CO","Golden, CO",360,,90,59.1,05/26/2019 09:00:00,,51.9,77.01,,,,,59.1,59.1,10,3.4,,,,,,,
Golden,"Golden, CO","Golden, CO",60,,68.8,60.8,05/26/2019 10:00:00,,52,72.62,,,,,60.8,60.8,10,1.6,,,,,,,
Golden,"Golden, CO","Golden, CO",20,,90,64.1,05/26/2019 11:00:00,,50.3,60.69,,,,,64.1,64.1,10,4.7,,,,,,,
Golden,"Golden, CO","Golden, CO",350,,,64.5,05/26/2019 12:00:00,,51.9,63.64,,,,,64.5,64.5,10,6.9,,,,,,,
Golden,"Golden, CO","Golden, CO",10,,47.6,67.5,05/26/2019 13:00:00,,51.1,55.74,,,,,67.5,67.5,10,3.7,,,,,,,
Golden,"Golden, CO","Golden, CO",49,,26.4,67.6,05/26/2019 14:00:00,,49.3,51.87,,,,,67.6,67.6,10,4,,,,,,,
Golden,"Golden, CO","Golden, CO",340,,50,66.3,05/26/2019 15:00:00,,51.9,59.77,,,,,66.3,66.3,10,5.8,,,,,,,
Golden,"Golden, CO","Golden, CO",306,,50,66.7,05/26/2019 16:00:00,,48.3,51.53,,,,,66.7,66.7,10,9.8,,Lightning Without Thunder,,,,,
Golden,"Golden, CO","Golden, CO",156,,26.4,67.1,05/26/2019 17:00:00,,47.8,49.78,,,,,67.1,67.1,10,6.3,,,,,,,
Golden,"Golden, CO","Golden, CO",360,,90,65.6,05/26/2019 18:00:00,,50.3,57.72,,,,,65.6,65.6,10,8.1,,Thunderstorm,,,,,
Golden,"Golden, CO","Golden, CO",40,,,62.7,05/26/2019 19:00:00,,51.9,67.78,,,,,62.7,62.7,10,8.1,,,,,,,
Golden,"Golden, CO","Golden, CO",195,,71.2,61,05/26/2019 20:00:00,,52.8,74.58,,,,,61,61,10,9.2,,"Thunderstorm, Light Rain",,,,,
Golden,"Golden, CO","Golden, CO",336,,90,58.2,05/26/2019 21:00:00,,51.9,79.38,,,,,58.2,58.2,10,8.1,,,,,,,
Golden,"Golden, CO","Golden, CO",189,,42.4,55.5,05/26/2019 22:00:00,,47.6,74.76,,,,,55.5,55.5,10,8.5,,Light Rain,,,,,
Golden,"Golden, CO","Golden, CO",315,,19.2,53.6,05/26/2019 23:00:00,,48.2,81.88,,,,,53.6,53.6,10,9.1,,,,,,,
Golden,"Golden, CO","Golden, CO",335,,,53.2,05/27/2019 00:00:00,,46.6,78.29,,,,,53.2,53.2,10,9.4,,,,,,,
Golden,"Golden, CO","Golden, CO",34,,9.5,50.7,05/27/2019 01:00:00,,45.3,81.88,,,,,50.7,50.7,10,3.5,,,,,,,
Golden,"Golden, CO","Golden, CO",280,,,47.3,05/27/2019 02:00:00,,44.8,90.88,,,,,47.3,47.3,10,2.8,,,,,,,
Golden,"Golden, CO","Golden, CO",220,,,49.9,05/27/2019 03:00:00,,44.8,82.59,,,,,49.9,49.9,10,2.9,,,,,,,
Golden,"Golden, CO","Golden, CO",221,,,44.9,05/27/2019 04:00:00,,42.7,91.87,,,,,44.9,44.9,10,5.1,,,,,,,42.2
Golden,"Golden, CO","Golden, CO",205,,,46.3,05/27/2019 05:00:00,,40.6,80.69,,,,,46.3,46.3,10,4,,,,,,,44.6
Golden,"Golden, CO","Golden, CO",360,,,45.2,05/27/2019 06:00:00,,41.1,85.37,,,,,45.2,45.2,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",200,,,45.7,05/27/2019 07:00:00,,43.7,92.48,,,,,45.7,45.7,10,4.1,,,,,,,43.9
Golden,"Golden, CO","Golden, CO",200,,50,60.2,05/27/2019 08:00:00,,35.9,40.18,,,,,60.2,60.2,10,18.3,,,,1005.5,,,
Golden,"Golden, CO","Golden, CO",220,,30,64.1,05/27/2019 09:00:00,,29,26.54,,,,,64.1,64.1,10,20.8,,,,1004.8,,,
Golden,"Golden, CO","Golden, CO",340,,30,64.1,05/27/2019 10:00:00,,41.1,42.86,,,,,64.1,64.1,10,9.2,,,,1005.2,,,
Golden,"Golden, CO","Golden, CO",20,,50,62,05/27/2019 11:00:00,,47,58.01,,,,,62,62,10,10.3,,,,1005.1,,,
Golden,"Golden, CO","Golden, CO",10,,90,61.1,05/27/2019 12:00:00,,47.9,61.94,,,,,61.1,61.1,10,11.4,,,,1005.1,,,
Golden,"Golden, CO","Golden, CO",350,,100,62,05/27/2019 13:00:00,,48.8,62.06,,,,,62,62,10,9.2,,,,1004.3,,,
Golden,"Golden, CO","Golden, CO",10,,90,65,05/27/2019 14:00:00,,47.9,53.9,,,,,65,65,10,5.8,,,,1003.7,,,
Golden,"Golden, CO","Golden, CO",180,,90,69.2,05/27/2019 15:00:00,,39.8,34.29,,,,,69.2,69.2,10,11.4,,,,1002.2,,,
Golden,"Golden, CO","Golden, CO",170,,90,66.8,05/27/2019 16:00:00,,33.2,28.57,,,,,66.8,66.8,10,23,,,,1002,,34.4,
Golden,"Golden, CO","Golden, CO",200,,90,66.8,05/27/2019 17:00:00,,38,34.64,,,,,66.8,66.8,10,17.2,,,,1002.3,,34.4,
Golden,"Golden, CO","Golden, CO",,,90,66.8,05/27/2019 18:00:00,,38.9,35.88,,,,,66.8,66.8,10,3.4,,,,1001.3,,35.6,
Golden,"Golden, CO","Golden, CO",170,,90,64.1,05/27/2019 19:00:00,,35.9,34.95,,,,,64.1,64.1,10,13.9,,,,1001.9,,,
Golden,"Golden, CO","Golden, CO",230,,90,59.1,05/27/2019 20:00:00,,38.9,47.1,,,,,59.1,59.1,10,5.8,,,,1002,,,
Golden,"Golden, CO","Golden, CO",340,,90,60.2,05/27/2019 21:00:00,,43.1,53.19,,,,,60.2,60.2,10,18.3,,,,1002.5,,,
Golden,"Golden, CO","Golden, CO",360,,90,52.1,05/27/2019 22:00:00,,44.9,76.38,,,,,52.1,52.1,10,16.1,,,,1006,,32.2,
Golden,"Golden, CO","Golden, CO",,,100,51.2,05/27/2019 23:00:00,0.1,44,76.3,,100,,,51.2,51.2,9,3.4,,"Lightning Without Thunder, Light Rain",,1006.2,,29.8,
Golden,"Golden, CO","Golden, CO",340,,100,50.1,05/28/2019 00:00:00,,46.1,86.21,,100,,,50.1,50.1,10,10.3,,,,1005.6,,,
Golden,"Golden, CO","Golden, CO",320,,100,47,05/28/2019 01:00:00,,44,89.05,,,,,47,47,10,3.4,,,,1005.6,,,46
Golden,"Golden, CO","Golden, CO",330,,100,47,05/28/2019 02:00:00,,44,89.05,,,,,47,47,10,6.9,,,,1005.2,,,43.6
Golden,"Golden, CO","Golden, CO",350,,100,47,05/28/2019 03:00:00,,44,89.05,,,,,47,47,10,3.4,,,,1004.3,,,46
Golden,"Golden, CO","Golden, CO",,,100,47.9,05/28/2019 04:00:00,,44,86.08,,,,,47.9,47.9,10,,,,,1003.9,,,
Golden,"Golden, CO","Golden, CO",100,,100,47,05/28/2019 05:00:00,,44.9,92.15,,,,,47,47,9,3.4,,,,1004.4,,,46
Golden,"Golden, CO","Golden, CO",350,,100,46.1,05/28/2019 06:00:00,,43.1,89.01,,,,,46.1,46.1,10,13.9,,,,1004.8,,,40
Golden,"Golden, CO","Golden, CO",30,,100,44.9,05/28/2019 07:00:00,,42.2,90.19,,,,,44.9,44.9,10,5.8,,Light Rain,,1005.6,,,41.7
Golden,"Golden, CO","Golden, CO",40,,90,44.9,05/28/2019 08:00:00,,41.1,86.51,,,,,44.9,44.9,10,4.7,,,,1005.8,,,42.4
Golden,"Golden, CO","Golden, CO",20,,90,50.1,05/28/2019 09:00:00,,42.2,74.12,,,,,50.1,50.1,10,5.8,,,,1005.4,,,
Golden,"Golden, CO","Golden, CO",20,,50,51.2,05/28/2019 10:00:00,,38.9,62.81,,,,,51.2,51.2,10,6.9,,,,1005.5,,,
Golden,"Golden, CO","Golden, CO",,,50,53,05/28/2019 11:00:00,,38.9,58.78,,,,,53,53,10,4.7,,,,1005.2,,,
Golden,"Golden, CO","Golden, CO",350,,90,56.9,05/28/2019 12:00:00,,38.9,50.9,,,,,56.9,56.9,10,9.2,,,,1004.7,,,
Golden,"Golden, CO","Golden, CO",350,,90,56,05/28/2019 13:00:00,,34.1,43.4,,,,,56,56,10,11.4,,,,1005.1,,,
Golden,"Golden, CO","Golden, CO",360,,90,53.9,05/28/2019 14:00:00,,35.9,50.43,,,,,53.9,53.9,10,9.2,,,,1005.8,,,
Golden,"Golden, CO","Golden, CO",350,,100,52.4,05/28/2019 15:00:00,,37.1,55.87,,,,,52.4,52.4,10,16.1,,Thunderstorm,,,,,
Golden,"Golden, CO","Golden, CO",50,,100,50.1,05/28/2019 16:00:00,,41.1,71.1,,,,,50.1,50.1,10,9.2,,,,,,,
Golden,"Golden, CO","Golden, CO",203,,73.6,50.3,05/28/2019 17:00:00,,41.5,71.59,,,,,50.3,50.3,10,4,,,,,,,
Golden,"Golden, CO","Golden, CO",10,,50,52.1,05/28/2019 18:00:00,,42,68.41,,,,,52.1,52.1,10,8.1,,,,,,,
Golden,"Golden, CO","Golden, CO",30,,100,51.9,05/28/2019 19:00:00,,41.1,66.52,,,,,51.9,51.9,10,3.4,,,,,,,
Golden,"Golden, CO","Golden, CO",15,,100,46.5,05/28/2019 20:00:00,,41.6,83.1,,100,,,46.5,46.5,10,15.4,,Light Rain,,,,,40
Golden,"Golden, CO","Golden, CO",10,,100,45.2,05/28/2019 21:00:00,,41.9,88.05,,,,,45.2,45.2,10,12.4,,Light Drizzle,,,,,39.2
Golden,"Golden, CO","Golden, CO",16,,100,43.7,05/28/2019 22:00:00,,41,90.14,,,,,43.7,43.7,10,7.1,,"Rain, Heavy Rain, Light Rain",,,,,39.5
Golden,"Golden, CO","Golden, CO",12,,100,43.6,05/28/2019 23:00:00,,40.6,89.16,,,,,43.6,43.6,10,7,,"Light Drizzle, Light Rain",,,,,39.5
Golden,"Golden, CO","Golden, CO",268,,100,43.5,05/29/2019 00:00:00,,40.2,88.07,,,,,43.5,43.5,10,3.5,,Light Rain,,,,,41.8
Golden,"Golden, CO","Golden, CO",340,,100,43.4,05/29/2019 01:00:00,,39.1,84.47,,,,,43.4,43.4,10,2.8,,Light Drizzle,,,,,
Golden,"Golden, CO","Golden, CO",,,90,43.3,05/29/2019 02:00:00,,39.7,87.03,,,,,43.3,43.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,100,43,05/29/2019 03:00:00,,38,82.53,,,,,43,43,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,50,42.9,05/29/2019 04:00:00,,39.5,87.87,,,,,42.9,42.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",80,,17.1,41.5,05/29/2019 05:00:00,,38.2,87.99,,,,,41.5,41.5,10,2.8,,,,,,,
Golden,"Golden, CO","Golden, CO",80,,71.2,42.5,05/29/2019 06:00:00,,39.3,88.43,,,,,42.5,42.5,10,1.6,,,,,,,
Golden,"Golden, CO","Golden, CO",142,,76.4,42.5,05/29/2019 07:00:00,,38.7,86.41,,,,,42.5,42.5,10,4.1,,,,,,,40.1
Golden,"Golden, CO","Golden, CO",,,100,44.5,05/29/2019 08:00:00,,39.4,82.02,,,,,44.5,44.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",210,,50,48.3,05/29/2019 09:00:00,,39.3,70.9,,,,,48.3,48.3,10,4.7,,,,,,,46.4
Golden,"Golden, CO","Golden, CO",200,,100,50.1,05/29/2019 10:00:00,,37.5,61.74,,,,,50.1,50.1,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",100,,94.7,52.8,05/29/2019 11:00:00,,36.5,53.76,,,,,52.8,52.8,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",209,,90,53.9,05/29/2019 12:00:00,,37.7,54.15,,,,,53.9,53.9,10,8.7,,,,,,,
Golden,"Golden, CO","Golden, CO",191,,100,54.1,05/29/2019 13:00:00,,36.8,51.84,,,,,54.1,54.1,10,5.3,,,,,,,
Golden,"Golden, CO","Golden, CO",46,,94.7,56.5,05/29/2019 14:00:00,,36.2,46.39,,,,,56.5,56.5,10,5.2,,,,,,,
Golden,"Golden, CO","Golden, CO",20,,68.8,58.9,05/29/2019 15:00:00,,35.3,41.02,,,,,58.9,58.9,10,3.3,,,,,,,
Golden,"Golden, CO","Golden, CO",98,,50,58.9,05/29/2019 16:00:00,,33.6,38.31,,,,,58.9,58.9,10,5.2,,,,,,,
Golden,"Golden, CO","Golden, CO",46,,71.2,61.1,05/29/2019 17:00:00,,31.8,32.93,,,,,61.1,61.1,10,8.6,,,,,,,
Golden,"Golden, CO","Golden, CO",50,,,61.4,05/29/2019 18:00:00,,29.4,29.62,,,,,61.4,61.4,10,3.4,,,,,,,
Golden,"Golden, CO","Golden, CO",60,,90,55.5,05/29/2019 19:00:00,,32.1,40.88,,,,,55.5,55.5,10,9.2,,,,,,,
Golden,"Golden, CO","Golden, CO",69,,47.6,54.8,05/29/2019 20:00:00,,31.2,40.52,,,,,54.8,54.8,10,4,,,,,,,
Golden,"Golden, CO","Golden, CO",110,,47.6,52.8,05/29/2019 21:00:00,,33.3,47.35,,,,,52.8,52.8,10,1.6,,,,,,,
Golden,"Golden, CO","Golden, CO",210,,,50.9,05/29/2019 22:00:00,,35.4,55.3,,,,,50.9,50.9,10,1.6,,,,,,,
Golden,"Golden, CO","Golden, CO",236,,,45.6,05/29/2019 23:00:00,,35.9,68.84,,,,,45.6,45.6,10,4.9,,,,,,,43.1
Golden,"Golden, CO","Golden, CO",255,,,43.6,05/30/2019 00:00:00,,35.4,72.67,,,,,43.6,43.6,10,5.4,,,,,,,40.4
Golden,"Golden, CO","Golden, CO",200,,52.9,45.2,05/30/2019 01:00:00,,34.6,66.43,,,,,45.2,45.2,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",240,,,42.3,05/30/2019 02:00:00,,35.1,75.61,,,,,42.3,42.3,10,3.4,,,,,,,40.5
Golden,"Golden, CO","Golden, CO",220,,,43.6,05/30/2019 03:00:00,,34.8,71,,,,,43.6,43.6,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,42.1,05/30/2019 04:00:00,,35.2,76.36,,,,,42.1,42.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",230,,,41,05/30/2019 05:00:00,,34.4,76.99,,,,,41,41,10,2.8,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,38.6,05/30/2019 06:00:00,,34.8,86.12,,,,,38.6,38.6,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",220,,,43.2,05/30/2019 07:00:00,,35.7,74.63,,,,,43.2,43.2,10,1.6,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,50.1,05/30/2019 08:00:00,,36.9,60.18,,,,,50.1,50.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",60,,,55.2,05/30/2019 09:00:00,,35.6,47.56,,,,,55.2,55.2,10,2.5,,,,,,,
Golden,"Golden, CO","Golden, CO",130,,,58.7,05/30/2019 10:00:00,,35.8,42.24,,,,,58.7,58.7,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",89,,,61.1,05/30/2019 11:00:00,,32.3,33.72,,,,,61.1,61.1,10,4,,,,,,,
Golden,"Golden, CO","Golden, CO",111,,,63.1,05/30/2019 12:00:00,,31.5,30.4,,,,,63.1,63.1,10,7.5,,,,,,,
Golden,"Golden, CO","Golden, CO",89,,26.4,66,05/30/2019 13:00:00,,32.2,28.32,,,,,66,66,10,5.9,,,,,,,
Golden,"Golden, CO","Golden, CO",55,,26.4,66.5,05/30/2019 14:00:00,,29.6,25.01,,,,,66.5,66.5,10,5.8,,,,,,,
Golden,"Golden, CO","Golden, CO",71,,,68.2,05/30/2019 15:00:00,,30.1,24.06,,,,,68.2,68.2,10,4.5,,,,,,,
Golden,"Golden, CO","Golden, CO",70,,,68.3,05/30/2019 16:00:00,,30.2,24.08,,,,,68.3,68.3,10,6.9,,,,,,,
Golden,"Golden, CO","Golden, CO",60,,,68.8,05/30/2019 17:00:00,,30.4,23.9,,,,,68.8,68.8,10,4.7,,,,,,,
Golden,"Golden, CO","Golden, CO",70,,,68.1,05/30/2019 18:00:00,,30.5,24.54,,,,,68.1,68.1,10,6.9,,,,,,,
Golden,"Golden, CO","Golden, CO",,,100,64.5,05/30/2019 19:00:00,,32.1,29.68,,,,,64.5,64.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,100,64.5,05/30/2019 20:00:00,,32.1,29.68,,,,,64.5,64.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",260,,50,61.4,05/30/2019 21:00:00,,36.4,39.24,,,,,61.4,61.4,10,7.3,,,,,,,
Golden,"Golden, CO","Golden, CO",212,,39.3,57.7,05/30/2019 22:00:00,,39.6,50.93,,,,,57.7,57.7,10,6.3,,,,,,,
Golden,"Golden, CO","Golden, CO",265,,9.5,53.6,05/30/2019 23:00:00,,38.5,56.49,,,,,53.6,53.6,10,7.9,,,,,,,
Golden,"Golden, CO","Golden, CO",272,,,51.7,05/31/2019 00:00:00,,38.9,61.54,,,,,51.7,51.7,10,4.8,,,,,,,
Golden,"Golden, CO","Golden, CO",260,,,55.5,05/31/2019 01:00:00,,35.7,47.2,,,,,55.5,55.5,10,8.1,,,,,,,
Golden,"Golden, CO","Golden, CO",160,,,50.7,05/31/2019 02:00:00,,38.9,63.77,,,,,50.7,50.7,10,1,,,,,,,
Golden,"Golden, CO","Golden, CO",254,,,47.5,05/31/2019 03:00:00,,37.8,68.95,,,,,47.5,47.5,10,6,,,,,,,44.7
Golden,"Golden, CO","Golden, CO",300,,,51.1,05/31/2019 04:00:00,,36.6,57.49,,,,,51.1,51.1,10,2.8,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,47.7,05/31/2019 05:00:00,,36.6,65.27,,,,,47.7,47.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,40.4,05/31/2019 06:00:00,,38,91.28,,,,,40.4,40.4,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,48.4,05/31/2019 07:00:00,,39.7,71.7,,,,,48.4,48.4,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,57.3,05/31/2019 08:00:00,,39.4,51.18,,,,,57.3,57.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",110,,,62.2,05/31/2019 09:00:00,,40,43.92,,,,,62.2,62.2,10,2.5,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,66,05/31/2019 10:00:00,,38.1,35.81,,,,,66,66,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",110,,,71.4,05/31/2019 11:00:00,,35.8,27.15,,,,,71.4,71.4,10,2.2,,,,,,,
Golden,"Golden, CO","Golden, CO",70,,,73.5,05/31/2019 12:00:00,,33.3,22.89,,,,,73.5,73.5,10,7.1,,,,,,,
Golden,"Golden, CO","Golden, CO",91,,,74.9,05/31/2019 13:00:00,,32.1,20.85,,,,,74.9,74.9,10,7,,,,,,,
Golden,"Golden, CO","Golden, CO",135,,,76.5,05/31/2019 14:00:00,,33.7,21.05,,,,,76.5,76.5,10,7.6,,,,,,,
Golden,"Golden, CO","Golden, CO",152,,23.6,77.2,05/31/2019 15:00:00,,33.3,20.24,,,,,77.2,77.2,10,9.1,,,,,,,
Golden,"Golden, CO","Golden, CO",181,,23.6,77.2,05/31/2019 16:00:00,,31.8,19.02,,,,,77.2,77.2,10,6.5,,,,,,,
Golden,"Golden, CO","Golden, CO",270,,50,78.5,05/31/2019 17:00:00,,30.5,17.27,,,,,78.5,78.5,10,6.9,,,,,,,
Golden,"Golden, CO","Golden, CO",20,,,68.6,05/31/2019 18:00:00,,39.5,34.44,,,,,68.6,68.6,10,25.3,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,64.5,05/31/2019 19:00:00,,42.9,45.37,,,,,64.5,64.5,10,,,Lightning Without Thunder,,,,,
Golden,"Golden, CO","Golden, CO",212,,,63.2,05/31/2019 20:00:00,,42.7,47.16,,,,,63.2,63.2,10,7.1,,Light Rain,,,,,
Golden,"Golden, CO","Golden, CO",260,,,61.3,05/31/2019 21:00:00,,39.5,44.52,,,,,61.3,61.3,10,3.7,,Light Rain,,,,,
Golden,"Golden, CO","Golden, CO",249,,,56.5,05/31/2019 22:00:00,,43,60.63,,,,,56.5,56.5,10,6.3,,,,,,,
Golden,"Golden, CO","Golden, CO",232,,,53.6,05/31/2019 23:00:00,,42.5,65.76,,,,,53.6,53.6,10,6.5,,,,,,,
Golden,"Golden, CO","Golden, CO",250,,,53.5,06/01/2019 00:00:00,,43.8,69.59,,,,,53.5,53.5,10,2.5,,,,,,,
Golden,"Golden, CO","Golden, CO",300,,,51.4,06/01/2019 01:00:00,,43.6,74.5,,,,,51.4,51.4,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",340,,,53.6,06/01/2019 02:00:00,,40.9,62.11,,,,,53.6,53.6,10,5.5,,,,,,,
Golden,"Golden, CO","Golden, CO",240,,29.8,51.2,06/01/2019 03:00:00,,40.7,67,,,,,51.2,51.2,10,1.2,,,,,,,
Golden,"Golden, CO","Golden, CO",210,,,50.7,06/01/2019 04:00:00,,40.2,67.11,,,,,50.7,50.7,10,1,,,,,,,
Golden,"Golden, CO","Golden, CO",220,,,50.5,06/01/2019 05:00:00,,39,64.43,,,,,50.5,50.5,10,1,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,43.8,06/01/2019 06:00:00,,41.3,90.77,,,,,43.8,43.8,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,53.7,06/01/2019 07:00:00,,41.1,62.26,,,,,53.7,53.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",60,,,57.3,06/01/2019 08:00:00,,44.4,61.99,,,,,57.3,57.3,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,61.5,06/01/2019 09:00:00,,43.2,51.01,,,,,61.5,61.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",55,,,63.7,06/01/2019 10:00:00,,43.9,48.48,,,,,63.7,63.7,10,4.1,,,,,,,
Golden,"Golden, CO","Golden, CO",,,90,64.5,06/01/2019 11:00:00,,42.9,45.37,,,,,64.5,64.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,68.1,06/01/2019 12:00:00,,44.7,42.9,,,,,68.1,68.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,80.3,63.7,06/01/2019 13:00:00,,48.5,57.65,,,,,63.7,63.7,25.2,4.4,,"Thunderstorm, Light Rain",,,,,
